spp	tribe	tissue	sex	OT	OTRa	OTRb	VT	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb
Cypmic	Cyprichromini	lpj	F	0	0	2.550545	0	26.80175	0	3.563991	0.1736402	0.412659	0
Cypmic	Cyprichromini	brain	F	126.1346	11.16572	9.645988	45.54484	3.17266	0.306094	4.648801	0	5.072107	6.330976
Cypmic	Cyprichromini	liver	F	0	0	0.4060885	0	2.908781	0	17.91507	0	0.284709	0.4146008
Cypmic	Cyprichromini	ovaries	F	0	1.22863	0	0	0.7176075	0	0.09706044	0	0.1966686	0.2863941
Cypmic	Cyprichromini	gills	F	0	0.4197362	22.04133	1.055794	39.34753	14.26235	3.108629	1.272219	0	0
Cypmic	Cyprichromini	lpj	F	0	0.7659896	1.16591	0	25.50138	0.7769492	7.412764	1.28984	0	0
Cypmic	Cyprichromini	brain	F	10.13554	12.3671	13.41205	3.110791	0.5417454	1.254405	4.579631	0.9371165	2.227073	4.324166
Cypmic	Cyprichromini	liver	F	0	0	0	0	8.423912	0.4302677	15.2476	0	0	0
Cypmic	Cyprichromini	ovaries	F	0	0.6972116	0	0	1.047141	0.1010267	0	0	0.4783016	0
Cypmic	Cyprichromini	gills	F	0	0.590838	12.47796	0	23.29368	7.1915	1.750334	0.8954143	0	0
Cypmic	Cyprichromini	lpj	F	0	0.5881125	0.8951642	0	24.04498	0	6.504436	0.9903153	0	0
Cypmic	Cyprichromini	brain	F	27.5415	13.80875	6.835582	24.59057	7.280177	0.8676482	6.299086	1.23464	8.509011	3.418221
Enamel	Ectodini	liver	M	0	0	0.149906	0	0.4601853	0	30.18768	0	0	0
Enamel	Ectodini	testes	M	0.8588698	0.6287811	1.196332	11.59855	1.469012	0.4251851	2.359469	0.4235187	0.5032497	8.061303
Enamel	Ectodini	gills	M	0	0.3754769	9.215635	0.9444654	6.250202	0.7616984	2.892072	0.1896783	0	0
Enamel	Ectodini	lpj	M	0	0	1.635642	0	10.40092	0	9.09558	0	6.8805	0
Enamel	Ectodini	brain	M	362.3458	5.794218	4.02623	147.0137	1.765689	1.277635	7.313842	0.509051	2.419537	1.761697
Enamel	Ectodini	liver	M	0	0	0	0	3.677641	0.5322209	31.39973	0	0	0
Enamel	Ectodini	testes	M	0	2.256991	0.772956	12.4898	4.350206	0.4578568	2.808224	0	0	3.945793
Enamel	Ectodini	gills	M	0	1.673489	11.08037	0	9.383393	3.564608	3.866961	0.507234	0	0
Enamel	Ectodini	lpj	M	0	0	1.792929	0	7.567972	0	13.02777	0	8.484913	0.6864421
Enamel	Ectodini	brain	M	395.262	6.119659	2.661347	142.2042	4.084935	2.660237	4.661806	1.177694	2.798809	2.03785
