spp	Tribe	id	Pair_bonding	Sex_caregiver	sex	OT	VT	OTRa	OTRb	VTR1Aa	VTR1Ab	VTR2Aa	VTR2Ab	VTR2Ba	VTR2Bb	d15N	d13C
Neotoa	Lamprologini	JZD6_KTA8	1	1	F	7.03569428338215	6.8413693545154	4.04739529870513	3.6188283012954	2.03320378334044	1.81012841187644	4.29404355542888	1.04970394605188	3.10925456841287	0	0.0661390166808291	0.076971649575166
Neowal	Lamprologini	MVB3_OGE4	1	1	F	8.45157709774817	8.05775513385525	3.63730767279375	3.24291585604961	3.41336566469057	2.28363705634359	4.7743711872882	1.04999383513581	3.41516684010808	3.41040732160272	-0.048452577924628	-0.792103643972282
Neowal	Lamprologini	MVA9_OGB1	1	1	M	7.07543957176887	5.40462182912172	3.76005377580631	2.62915072260454	2.65703078949921	2.24202683731736	4.18404617474356	1.2088455900712	3.13621764073507	2.0093138458339	-0.048452577924628	-0.792103643972282
Neowal	Lamprologini	MVA8_OFI8	1	1	M	7.63444225381497	5.850022020252	3.22927151025225	2.72388637967621	3.26385906104513	2.3511740234632	3.47234479459936	1.29830522259706	2.54981651275551	3.18284704527049	-0.048452577924628	-0.792103643972282
Neowal	Lamprologini	MVB1_OGC2	1	1	F	8.39181367969975	7.15480899726518	3.64575929145774	3.05865210396985	2.49998080862848	2.33443069251706	3.17063238975699	1.35969938791827	3.40215322595102	3.12825281226639	-0.048452577924628	-0.792103643972282
Neowal	Lamprologini	MVB8_OHB1	1	1	M	8.54579736317056	6.72230753790184	3.45441083852932	3.19507147534884	2.65819936977624	2.10261983813501	3.52625038945996	1.34004206446176	2.63221609138224	3.5361610983109	-0.048452577924628	-0.792103643972282
Neowal	Lamprologini	MVB2_OGD3	1	1	M	7.33203207141121	6.51181842335171	3.705120874259	2.21635894097303	2.6246844070111	1.80436957867902	4.17284590454213	1.16446321212946	2.182860072558	2.14965218298348	-0.048452577924628	-0.792103643972282
Ophven	Ectodini	MUH6_LVB1	0	0	F	5.13847455690383	4.10096503669907	3.79169531736853	3.54030382544654	2.72867960235935	1.71401334874397	2.86405675449349	1.71007706514836	2.03037280747117	2.72590777107171	-0.748281611613501	0.439026465819885
Ophven	Ectodini	LNB7_MBF5	0	0	M	7.59378699255017	5.25748137910357	3.28927985033865	2.51001854394016	2.652173714559	1.55937972160232	2.87525320629184	2.88227132411007	3.04328045367552	2.5347379562392	-0.748281611613501	0.439026465819885
Ophven	Ectodini	IQE4_JKF5	0	0	F	4.46561211323512	4.8245581024141	2.80853579977768	2.78168577821569	3.09028826420782	0.903221334184094	2.99045591014365	3.08958238468584	1.24692608746554	0	-0.748281611613501	0.439026465819885
Ophven	Ectodini	IQE8_JKG6	0	0	F	6.20643693134796	5.28745641120155	2.25770312668488	2.5234470376839	2.31511259979997	1.10495654997708	2.56806981384529	2.37948622290659	1.49380768143753	1.86590456564194	-0.748281611613501	0.439026465819885
Ophven	Ectodini	MUI8_LWE4	0	0	M	7.55529084360697	6.32013009827897	3.17249871651511	2.3157586541084	1.78356561196266	1.2714531671201	2.92750586843247	3.00764725978466	1.41881979177199	1.14966193702362	-0.748281611613501	0.439026465819885
Ophven	Ectodini	IQD3_JKD3	0	0	M	7.95885543213656	5.61839460625966	3.40138867750188	2.85605186735742	2.19908336951041	1.02829897518155	2.73723549715972	2.45611091281751	1.79118352252886	1.13394814930607	-0.748281611613501	0.439026465819885
PcybrN	Cyprichromini	JXI2_KPE2	0	0	M	7.17906611088662	5.50771568615583	3.18025179385129	3.30879887164229	1.901120603401	1.75482380844308	3.096380948084	2.0545210122955	2.42558686430547	0.933282937161429	0.753525329287369	-1.15743952445178
PcybrN	Cyprichromini	MVD3_OIG6	0	0	F	6.89517172572436	5.26750471162572	3.56086043926572	3.3364219370718	2.46105465533367	1.20429975512349	2.59174475317128	2.13019615996065	2.03119543553025	2.45838305415202	0.753525329287369	-1.15743952445178
PcybrN	Cyprichromini	JXI4_KPG4	0	0	F	5.36845966592021	4.68619346659293	3.49898479554738	2.83789521851557	2.56678520408145	1.53634240516113	3.40264496549499	2.25890087929004	2.12905150764653	2.09620415759886	0.753525329287369	-1.15743952445178
PcybrN	Cyprichromini	MVD2_OIF5	0	0	M	7.87992933238715	6.37013306134214	3.36206809448738	3.1614322346848	2.20610773973823	1.36129505536155	2.73386581007541	2.75082664373136	2.8461635194056	2.87001034029601	0.753525329287369	-1.15743952445178
PcybrN	Cyprichromini	JXI3_KPF3	0	0	M	7.2929096355306	6.26873810460774	3.06341199442918	3.60902563070296	2.58853307691341	0.50050583684779	3.54335111173703	2.2381014166371	2.56279387105426	1.28070693758098	0.753525329287369	-1.15743952445178
PcybrN	Cyprichromini	JXI5_KPH5	0	0	F	6.91506670060443	6.24369249867825	2.91060047275091	3.22270256743073	2.59125358195289	0.842786271931759	3.40317853975709	1.5080574087178	1.80922262095919	2.21635242162311	0.753525329287369	-1.15743952445178
Pcynig	Cyprichromini	MOA5_NQG6	0	0	F	7.29783336841106	5.65305284948421	3.32319191909429	2.61872730340002	1.73177627591335	1.52671136915628	4.21589211209694	1.05019240341468	2.88009167479119	1.51242614421536	0.309208087584516	-0.839408401483095
Pcynig	Cyprichromini	MOA1_NQC2	0	0	M	8.14094323957874	6.50165569240028	3.60441771871844	3.46361591815397	1.96833594327297	1.29009583777908	4.18333564688072	1.28674988021849	2.86255791571685	1.41191591961619	0.309208087584516	-0.839408401483095
Pcynig	Cyprichromini	MOA3_NQE4	0	0	M	8.06727462016041	6.8027076347404	3.38708387414263	3.44965869547207	2.0484615019539	1.35407352334421	3.53682627594459	2.12394060683689	2.706247179625	2.45174996907761	0.309208087584516	-0.839408401483095
Pcynig	Cyprichromini	MOA6_NQH7	0	0	F	3.87328463821992	1.42026464072379	2.99957019319717	3.04045394599926	1.97061919734619	0.420064637823731	3.15335186953572	1.0071876060366	3.03575849634386	0	0.309208087584516	-0.839408401483095
Pcynig	Cyprichromini	MOA4_NQF5	0	0	F	0	0	3.29967956977336	2.44774924205626	1.24354966376625	1.21390092151024	3.76997162962593	1.75105317809795	2.8575250314486	0	0.309208087584516	-0.839408401483095
Permic	Perissodini	MUD1_LYI8	1	1	M	7.30024638504956	6.48582383570615	3.47922150552396	2.76438522435409	2.37448199145243	1.49423638248983	2.18211987256654	2.46599300399543	2.19680719470555	1.62668069488196	2.142640764684	0.984928820666154
Permic	Perissodini	MUC6_LYD3	1	1	M	7.17644545235931	6.47863567616002	2.9208679767881	2.24847047204539	1.54574848957871	2.1155430250082	2.29114969776633	0	2.64633848930447	2.27215221936903	2.142640764684	0.984928820666154
Permic	Perissodini	LPD7_NCE4	1	1	M	7.72818515120895	6.62005893862485	2.91850111114439	2.59820987378374	2.05702909972759	1.80546829269224	2.1694100277125	1.93246413207338	1.90945976628406	1.44383947942363	2.142640764684	0.984928820666154
Permic	Perissodini	MUC8_LYG6	1	1	F	7.29738586642435	6.90754086405245	3.56781191275586	2.99860748813834	2.14238043360062	1.0905784116637	2.82852394417451	1.26691184362252	2.66629235563106	2.77418171216747	2.142640764684	0.984928820666154
